"news_day","headline"
"2018-08-20","NVIDIA CORP - CEO JENSEN HUANG SAYS NEWEST GAMING CHIPS WILL USE ARTIFICIAL INTELLIGENCE TO IMPROVE COMPUTER GRAPHICS - GAMESCOM 2018 CONF"
"2018-08-20","NVIDIA SHARES FURTHER PARE LOSSES, NOW DOWN 0.7 PCT"
"2018-08-20","NVIDIA SHARES REVERSE COURSE, NOW UP MARGINALLY"
"2018-08-20","NVIDIA CORP CEO JENSEN HUANG ANNOUNCES GEFORCE RTX 2080 GAMING CHIPS AT GAMESCOM 2018 CONFERENCE"
"2018-08-20","NVIDIA SHARES EXTEND GAINS SLIGHTLY, NOW UP ABOUT 1.7 PCT "
"2018-08-20","NVIDIA CORP RTX 2000 SERIES GAMING CHIPS WILL RANGE FROM $499 TO $999 AND WILL BE AVAILABLE STARTING SEPT 20 -GAMESCOM 2018 CONF"
"2018-08-20","NVIDIA CORP SHARES EXTEND GAINS IN LATE AFTERNOON TRADING SPIKE, LAST UP 2.7 PCT"
"2018-08-21","NVIDIA SHARES PARE GAINS AFTER SHORT-SELLER CITRON RESEARCH TWEETS ABOUT CO"
"2018-08-21","NVIDIA SHARES PARE GAINS IN VOLUME SPIKE, LAST UP ABOUT 1.4 PCT"
"2018-09-12","PHILADELPHIA SE SEMICONDUCTOR INDEX DOWN ABOUT 2.2 PCT; MAXIM INTEGRATED, NVIDIA, BROADCOM ARE AMONG TOP DRAGS "
"2018-09-14","NVIDIA CORP <NVDA.O>: NEEDHAM RAISES PRICE TARGET TO $350 FROM $325"
"2018-09-14","NVIDIA SHARES UP 2.7 PCT AT $278.76 AFTER NEEDHAM RAISES PT TO $350"
"2018-09-18","NVIDIA CORP <NVDA.O>: MIZUHO RAISES TARGET PRICE TO $295 FROM $280"
"2018-09-20","NVIDIA CORP SHARES DOWN 1.5 PCT PREMARKET"
"2018-09-25","NVIDIA CORP <NVDA.O>, MAXIM INTEGRATED PRODUCTS INC <MXIM.O>, MICROCHIP TECHNOLOGY INC <MCHP.O>: KEYBANC STARTS COVERGE WITH SECTOR WEIGHT RATING  "
"2018-09-28","NVIDIA CORP <NVDA.O>: EVERCORE ISI RAISES TARGET PRICE TO $400; RATING OUTPERFORM"
"2018-09-28","NVIDIA SHARES UP 1.8 PCT AT $272.30 PREMARKET AFTER EVERCORE RAISES PT TO $400"
"2018-09-28","NVIDIA SHARES UP 3 PCT; STOCK IS TOP PCT GAINER ON S&P 500"
"2018-09-28","NVIDIA SHARES EXTEND GAINS, LAST UP ABOUT 5 PCT"
"2018-10-05","RAMBUS RENEWS PATENT LICENSE WITH NVIDIA"
"2018-10-10","IBM AND NVIDIA COLLABORATE TO EXPAND OPEN SOURCE MACHINE LEARNING TOOLS FOR DATA SCIENTISTS"
"2018-10-10","VEONEER INTRODUCES AUTONOMOUS DRIVING SUPERCOMPUTER BASED ON ZENUITY SOFTWARE AND NVIDIA PROCESSING POWER"
"2018-10-10","VEONEER INTRODUCES AUTONOMOUS DRIVING SUPERCOMPUTER BASED ON ZENUITY SOFTWARE AND NVIDIA PROCESSING POWER"
"2018-10-10","NVIDIA - VOLVO CARS SELECTED NVIDIA DRIVE AGX XAVIER COMPUTER FOR NEXT GENERATION OF VEHICLES, WITH PRODUCTION STARTING EARLY 2020S"
"2018-10-10","VOLVO SELECTS NVIDIA DRIVE FOR PRODUCTION CARS"
"2018-10-15","NVIDIA SHARES DOWN 4 PCT IN AFTERNOON TRADING"
"2018-10-18","NVIDIA CORP <NVDA.O>: GOLDMAN SACHS ADDS TO CONVICTION LIST"
"2018-10-22","ISUZU MOTORS PARTNERS NVIDIA ON SELF-DRIVING TECHNOLOGY - NIKKEI"
"2018-10-22","ISUZU MOTORS & NVIDIA WILL WORK ON CREATING TECHNOLOGY FOR PROCESSING NVIDIA'S DATA ON PASSENGER CARS FOR USE IN TRUCKS - NIKKEI"
"2018-10-23","NVIDIA CORP : UBS CUTS PRICE TARGET TO $260 FROM $285 "
"2018-10-23","NVIDIA CORP <NVDA.O>: UBS CUTS TARGET PRICE TO $260 FROM $285"
"2018-10-24","AMD DOWN 24 PCT IN EXTENDED TRADE AFTER REPORT; RIVAL NVIDIA DOWN 3.7 PCT, INTEL UP 1.5 PCT"
"2018-10-29","NVIDIA CORP <NVDA.O>: B.RILEY FBR CUTS PRICE TARGET TO $250 FROM $300"
"2018-10-30","NVIDIA SHARES UP ABOUT 2.6 PCT PREMARKET "
"2018-10-30","NVIDIA CORP <NVDA.O>: JP MORGAN RAISES TO OVERWEIGHT FROM NEUTRAL"
"2018-10-31","NVIDIA CORP <NVDA.O>:  JP MORGAN CUTS TARGET PRICE TO $255 FROM $265"
"2018-11-05","OPTIMUS RIDE - SELECTS NVIDIA DRIVE AGX XAVIER FOR AUTONOMOUS VEHICLE FLEET"
"2018-11-08","NVIDIA CORP <NVDA.O>: MORGAN STANLEY CUTS TARGET PRICE TO $260 FROM $273"
"2018-11-08","NVIDIA SHARES DOWN ABOUT 3 PCT AT $207.51 AFTER MORGAN STANLEY CUTS PT TO $260 "
"2018-11-12","NVIDIA CORP <NVDA.O>: CITI CUTS TARGET PRICE TO $270 FROM $300"
"2018-11-12","PHILADELPHIA SEMICONDUCTOR INDEX DOWN ABOUT 3.1 PCT; QORVO, NVIDIA, BROADCOM AMONG TOP PCT LOSERS ON THE INDEX"
"2018-11-12","NVIDIA SHARES DOWN ABOUT 6.9 PCT AT $191.32 AFTER CITI CUTS PT TO $270 "
"2018-11-13","NVIDIA CORP <NVDA.O>: SUSQUEHANNA CUTS PRICE TARGET TO $230 FROM $250"
"2018-11-13","NVIDIA CORP <NVDA.O>: SUSQUEHANNA RAISES TO POSITIVE FROM NEUTRAL "
"2018-11-13","NVIDIA SHARES UP ABOUT 1.4 PCT PREMARKET AFTER SUSQUEHANNA RAISES TO POSITIVE "
"2018-11-13","NVIDIA SHARES EXTEND PREMARKET GAINS, LAST UP ABOUT 7.2 PCT"
"2018-11-13","PHILADELPHIA SEMICONDUCTOR INDEX UP ABOUT 2 PCT AFTER 3 STRAIGHT SESSIONS OF LOSSES; NVIDIA AMONG TOP PCT GAINERS ON THE INDEX "
"2018-11-15","NVIDIA CORP - NVIDIA INTENDS TO RETURN AN ADDITIONAL $3 BLN TO SHAREHOLDERS BY END OF FISCAL 2020"
"2018-11-15","NVIDIA CORP <NVDA.O> Q3 NON-GAAP SHR $1.84"
"2018-11-15","NVIDIA CORP <NVDA.O> Q3 REVENUE $3.18 BLN VS I/B/E/S VIEW $3.24 BLN"
"2018-11-15","NVIDIA CORP QTRLY AUTOMOTIVE REVENUE $172 MLN VS $144 MLN REPORTED LAST YEAR "
"2018-11-15","NVIDIA CORP QTRLY GPU BUSINESS REVENUE $2,774 MLN VS $2,217 MLN REPORTED LAST YEAR "
"2018-11-15","NVIDIA CORP <NVDA.O> Q3 SHR VIEW $1.71 -- THOMSON REUTERS I/B/E/S"
"2018-11-15","NVIDIA CORP <NVDA.O> Q3 GAAP SHR $1.97"
"2018-11-15","NVIDIA CORP - QUARTERLY CASH DIVIDEND RAISED 7 PERCENT TO $0.16 PER SHARE"
"2018-11-15","NVIDIA CORP - QTRLY GAAP GROSS MARGIN 60.4 PCT VS 59.5 PCT REPORTED LAST YEAR"
"2018-11-15","NVIDIA CORP - Q4 GAAP AND NON-GAAP GROSS MARGINS ARE EXPECTED TO BE 62.3 PERCENT AND 62.5 PERCENT, RESPECTIVELY, PLUS OR MINUS 50 BASIS POINTS."
"2018-11-15","NVIDIA CORP - NVIDIA INTENDS TO RETURN AN ADDITIONAL $3 BLN TO SHAREHOLDERS BY END OF FISCAL 2020, WHICH MAY BEGIN IN Q4 OF FISCAL 2019"
"2018-11-15","NVIDIA CORP - Q4 REVENUE IS EXPECTED TO BE $2.70 BLN, PLUS OR MINUS 2 PERCENT"
"2018-11-15","NVIDIA CORP - ""OUR NEAR-TERM RESULTS REFLECT EXCESS CHANNEL INVENTORY POST THE CRYPTO-CURRENCY BOOM, WHICH WILL BE CORRECTED"""
"2018-11-15","NVIDIA CORP - IN NOVEMBER 2018, BOARD OF DIRECTORS AUTHORIZED AN ADDITIONAL $7 BLN UNDER COMPANY'S SHARE REPURCHASE PROGRAM"
"2018-11-15","NVIDIA CORP - QTRLY NON-GAAP GROSS MARGIN 61.0 PCT VS 59.7 PCT REPORTED LAST YEAR"
"2018-11-15","NVIDIA ANNOUNCES FINANCIAL RESULTS FOR THIRD QUARTER FISCAL 2019"
"2018-11-15","NVIDIA SHARES FALL 15.0 PCT AFTER THE BELL FOLLOWING RESULTS"
"2018-11-15","NVIDIA - INVENTORY PROVISIONS TOTALED $70 MILLION AND $14 MILLION FOR THE THIRD QUARTER OF FISCAL YEARS 2019 AND 2018, RESPECTIVELY"
"2018-11-15","NVIDIA-NET EFFECT ON QTRLY GROSS MARGIN FROM INVENTORY PROVISIONS, SALES OF INVENTORY PREVIOUSLY WRITTEN-OFF/WRITTEN-DOWN WAS UNFAVORABLE IMPACT OF 1.8% "
"2018-11-15","NVIDIA - PC OEM REVENUE IN QTR DECREASED BY ALMOST 40% DRIVEN BY LOWER DEMAND FOR GPU PRODUCTS TARGETED FOR USE IN CRYPTOCURRENCY MINING"
"2018-11-15","NVIDIA - SALES OF INVENTORY THAT WAS PREVIOUSLY WRITTEN-OFF OR WRITTEN-DOWN TOTALED $13 MLN & $6 MLN FOR Q3 OF FISCAL YEARS 2019 & 2018, RESPECTIVELY"
"2018-11-15","NVIDIA-CURRENT QTR IMPACTED BY $57 MLN IN CHARGES RELATED TO ARCHITECTURE COMPONENTS, CHIPS AFTER SHARP FALL-OFF IN CRYPTOCURRENCY MINING DEMAND - SEC FILING "
"2018-11-15"," NVIDIA CORP - EXPECT THAT INVENTORY LEVELS WILL COME BACK TO NORMAL BY THE END OF THE QUARTER - CONF CALL"
"2018-11-15"," NVIDIA CORP SAYS OLDER PASCAL GAMING CARDS HAVE SOLD THROUGH RETAILER AHEAD OF ITS NEWER RTX - CONF CALL "
"2018-11-16","NVIDIA CORP <NVDA.O>: BARCLAYS CUTS PRICE TARGET TO $250 FROM $300"
"2018-11-16","NVIDIA CORP <NVDA.O> : RBC CUTS TARGET PRICE TO $260 FROM $310"
"2018-11-16","NVIDIA CORP <NVDA.O>: MORGAN STANLEY CUTS TARGET PRICE TO $220 FROM $260"
"2018-11-16","NVIDIA CORP <NVDA.O>: MIZUHO CUTS TARGET PRICE TO $245 FROM $295"
"2018-11-16","NVIDIA SHARES DOWN ABOUT 17 PCT PREMARKET AFTER Q3 SALES MISS, Q4 SALES FORECAST BELOW ESTIMATES"
"2018-11-16","NVIDIA CORP <NVDA.O>: JEFFERIES CUTS PRICE TARGET TO $246 FROM $320"
"2018-11-16","NVIDIA CORP <NVDA.O>: B. RILEY FBR CUTS TO NEUTRAL FROM BUY - THEFLY.COM"
"2018-11-16","NVIDIA CORP <NVDA.O>: GOLDMAN SACHS CUTS TARGET PRICE TO $200"
"2018-11-16","NVIDIA CORP <NVDA.O>: GOLDMAN SACHS REMOVES FROM CONVICTION LIST - TRADER"
"2018-11-16","NVIDIA CORP <NVDA.O>: OPPENHEIMER  CUTS PRICE TARGET TO $250 FROM $310"
"2018-11-16","NVIDIA CORP <NVDA.O>: BENCHMARK CUTS TARGET PRICE TO $240 FROM $310"
"2018-11-16","NVIDIA CORP <NVDA.O>: BMO CUTS PRICE TARGET TO $175 FROM $225"
"2018-11-16","NVIDIA CORP <NVDA.O>:  SUNTRUST ROBINSON CUTS TARGET PRICE TO $237 FROM $316 "
"2018-11-16","NVIDIA CORP <NVDA.O>: RAYMOND JAMES CUTS PRICE TARGET TO $250 FROM $300"
"2018-11-16","NVIDIA CORP <NVDA.O>: STIFEL CUTS TARGET PRICE TO $200 FROM $250"
"2018-11-16","NVIDIA CORP <NVDA.O>: SUSQUEHANNA CUTS TARGET PRICE TO $210 FROM $230"
"2018-11-16","NVIDIA CORP <NVDA.O>: NEEDHAM CUTS TARGET PRICE TO $225 FROM $350"
"2018-11-16","NVIDIA CORP <NVDA.O>: JP MORGAN CUTS TARGET PRICE TO $245 FROM $255 "
"2018-11-16","NVIDIA CORP <NVDA.O>: INSTINET CUTS PRICE TARGET TO $200 FROM $225"
"2018-11-16","NVIDIA CORP <NVDA.O>: B. RILEY FBR CUTS TARGET PRICE TO $190 FROM $240 "
"2018-11-16","NVIDIA SHARES DOWN ABOUT 19.9 PCT AFTER Q3 SALES MISS, Q4 SALES FORECAST BELOW ESTIMATES"
"2018-11-16","PHILADELPHIA SEMICONDUCTOR INDEX DOWN ABOUT 2.1 PCT; NVIDIA, AMD & APPLIED MATERIALS AMONG TOP PCT LOSERS ON THE INDEX "
"2018-11-16","NVIDIA SHARES SET FOR WORST DAY IN OVER 10 YRS; STOCK IS TOP PCT LOSER ON THE PHILADELPHIA SE SEMICONDUCTOR INDEX"
"2018-11-19","PHILADELPHIA SEMICONDUCTOR INDEX DOWN ABOUT 1.4 PCT; NVIDIA & AMD AMONG TOP PCT LOSERS ON THE INDEX"
"2018-11-19","NVIDIA SHARES FALL FOR THE SECOND STRAIGHT SESSION, LAST DOWN ABOUT 7.5 PCT"
"2018-11-19","NVIDIA SHARES EXTEND LOSSES, LAST DOWN 9.8 PCT, HIT LOWEST LEVEL SINCE JULY 2017"
"2018-11-20","U.S. CHIP STOCKS DOWN PREMARKET, NVIDIA DOWN ABOUT 5.3 PCT, AMD DOWN ABOUT 6.1 PCT, INTEL DOWN ABOUT 1.1 PCT"
"2018-11-20","NVIDIA SHARES TURN POSITIVE AFTER CITRON RESEARCH TWEETS ABOUT CO"
"2018-11-20","NVIDIA SHARES TURN POSITIVE, NOW UP ABOUT 0.8 PCT"
"2018-11-20","CITRON SAYS BUYS NVIDIA STOCK, ""THIS IS THE FIRST TIME IN 2 YEARS STOCK OFFERS AN APPEALING RISK-REWARD TO INVESTORS"" - TWEET "
"2018-11-20","NVIDIA SHARES UP ABOUT 3.1 PCT"
"2018-11-21","XPENG MOTORS SAYS PARTNERS WITH NVIDIA TO DEVELOP LEVEL 3 AUTONOMOUS DRIVING TECHNOLOGY FOR CHINA"
"2018-11-21","XPENG MOTORS PARTNERS WITH NVIDIA TO DEVELOP LEVEL 3 AUTONOMOUS DRIVING TECHNOLOGY FOR CHINA"
"2018-11-21","NVIDIA SHARES RISE 4.2 PCT IN PREMARKET TRADE"
"2018-11-21","NVIDIA SHARES NOW DOWN ABOUT 2.8 PCT"
"2018-11-25","NVIDIA CORP <NVDA.O>: CREDIT SUISSE STARTS COVERAGE WITH OUTPERFORM RATING; $225 PRICE TARGET"
"2018-11-26","NVIDIA SHARES UP ABOUT 3.5 PCT PREMARKET AFTER CREDIT SUISSE STARTS WITH OUTPERFORM"
"2018-12-03","NVIDIA CORP - TITAN RTX WILL BE AVAILABLE LATER IN DECEMBER IN U.S. AND EUROPE FOR $2,499"
"2018-12-11","NVIDIA SHARES MOVE LOWER, LAST DOWN ABOUT 4 PCT"
"2018-12-11","SOFTBANK GROUP PLANNING SALE OF NVIDIA STAKE EARLY NEXT YEAR, COULD MAKE ABOUT $3 BLN IN PROFIT - BLOOMBERG"
"2018-12-11","NVIDIA CORP <NVDA.O>: RBC CUTS PRICE TARGET TO $230 FROM $260"
"2018-12-13","NVIDIA CORP <NVDA.O>: CITIGROUP ADDS CO TO CITI SEMIS CHRISTMAS SHOPPING LIST"
"2018-12-18","NVIDIA SHARES DOWN 1.5 PCT; ADVANCED MICRO DEVICES SHARES DOWN 1.6 PCT; INTEL SHARES DOWN 0.7 PCT"
"2018-12-27","AMD SHARES DOWN ABOUT 4.7 PCT, NVIDIA DOWN ABOUT 4.2 PCT "
"2019-01-07","NVIDIA CORP <NVDA.O> - RTX 2060 WILL BE AVAILABLE GLOBALLY STARTING JAN. 15 FROM EVERY MAJOR OEM, SYSTEM BUILDER AND GRAPHICS CARD PARTNER"
"2019-01-07","NVIDIA CORP <NVDA.O> - ANNOUNCED NVIDIA GEFORCE RTX, PRICED AT $349"
"2019-01-07","NVIDIA CORP - DRIVE AUTOPILOT IS A COMMERCIALLY AVAILABLE LEVEL 2+ AUTOMATED DRIVING SYSTEM"
"2019-01-07","NVIDIA - AUTOMOTIVE SUPPLIERS CONTINENTAL & ZF ANNOUNCED LEVEL 2+ SELF-DRIVING SOLUTIONS BASED ON NVIDIA DRIVE, WITH PRODUCTION STARTING IN 2020"
"2019-01-07","NVIDIA CORP SAYS ITS DRIVE AUTOPILOT TO GO INTO PRODUCTION BY NEXT YEAR"
"2019-01-07","NVIDIA INTRODUCES DRIVE AUTOPILOT"
"2019-01-08","MEITUAN DIANPING - SIGNED STRATEGIC COOPERATION AGREEMENTS WITH VALEO, NVIDIA & ICONA"
"2019-01-08","MEITUAN DIANPING - NVIDIA WILL PROVIDE CLOSED-LOOP TECHNICAL SUPPORT FOR AUTONOMOUS DELIVERY R&D AND TRIAL OPERATIONS"
"2019-01-14","NVIDIA CORP <NVDA.O>: EVERCORE ISI CUTS TARGET PRICE TO $275 FROM $325"
"2019-01-24","U.S. CHIPMAKER STOCKS UP PREMARKET; AMD UP ABOUT 2.5 PCT, NVIDIA UP ABOUT 3 PCT, MICRON TECHNOLOGY UP ABOUT 3.7 PCT "
"2019-01-24","SHARES OF NVIDIA DOWN 1.5 PCT IN EXTENDED TRADE AFTER INTEL'S QUARTERLY REPORT"
"2019-01-25","NVIDIA CORP <NVDA.O>: JEFFERIES REMOVES CO FROM ITS FRANCHISE PICK LIST"
"2019-01-25","NVIDIA SHARES DOWN ABOUT 2 PCT AFTER JEFFERIES REMOVES CO FROM ITS FRANCHISE PICK LIST"
"2019-01-28","NVIDIA CORP <NVDA.O> Q4 REV VIEW $2.70 BLN -- REFINITIV IBES DATA"
"2019-01-28","NVIDIA CORP - UPDATED GUIDANCE FOR Q4 OF FISCAL YEAR 2019, REFLECTING WEAKER THAN FORECASTED SALES OF ITS GAMING AND DATACENTER PLATFORMS"
"2019-01-28","NVIDIA - IN DATACENTER, A NUMBER OF DEALS IN CO'S FORECAST DID NOT CLOSE IN LAST MONTH OF QTR AS CUSTOMERS SHIFTED TO A MORE CAUTIOUS APPROACH"
"2019-01-28","NVIDIA CORP - SEES Q4 NON-GAAP GROSS MARGIN 56.0%, PLUS OR MINUS 100 BPS"
"2019-01-28","NVIDIA CORP - SEES Q4 GAAP GROSS MARGIN OF 55.0%, PLUS OR MINUS 100 BPS"
"2019-01-28","NVIDIA CORP - FOR Q4, EXPECTS ITS GAAP AND NON-GAAP GROSS MARGIN TO BE IMPACTED BY APPROXIMATELY $120 MLN IN CHARGES"
"2019-01-28","NVIDIA CORP - GAMING AND DATACENTER REVENUE BELOW COMPANY'S EXPECTATIONS"
"2019-01-28","NVIDIA - IN GAMING DURING Q4, DETERIORATING MACROECONOMIC CONDITIONS, PARTICULARLY IN CHINA, IMPACTED CONSUMER DEMAND FOR NVIDIA GAMING GPUS"
"2019-01-28","NVIDIA CORP - SALES OF CERTAIN HIGH-END GPUS USING NVIDIA'S NEW TURING ARCHITECTURE WERE LOWER THAN EXPECTED IN Q4"
"2019-01-28","NVIDIA CORP - ""Q4 WAS AN EXTRAORDINARY, UNUSUALLY TURBULENT, AND DISAPPOINTING QUARTER"""
"2019-01-28","NVIDIA - IN DATACENTER, DESPITE NEAR-TERM HEADWINDS, BELIEVES ITS COMPETITIVE POSITION IS INTACT. "
"2019-01-28","NVIDIA CORP - Q4 REVENUE EXPECTED TO BE $2.20 BLN VERSUS PREVIOUS GUIDANCE OF $2.70 BLN"
"2019-01-28","NVIDIA UPDATES FINANCIAL GUIDANCE FOR FOURTH QUARTER OF FISCAL YEAR 2019"
"2019-01-28","NVIDIA SHARES FALL ABOUT 11 PCT PREMARKET AFTER CO CUTS Q4 REV, GROSS MARGIN GUIDANCE"
"2019-01-28","U.S. STOCK INDEX FUTURES FALL FURTHER AFTER NVIDIA DROPS ABOUT 11 PCT FOLLOWING Q4 FORECAST CUT"
"2019-01-28","SHARES OF SOME CHIPMAKERS FALL PREMARKET AFTER NVIDIA CUTS Q4 REV GUIDANCE"
"2019-01-28","NVIDIA SHARES DROP ABOUT 17.5 PCT AFTER CO CUTS Q4 REVENUE FORECAST"
"2019-01-28","PHILADELPHIA SE SEMICONDUCTOR INDEX FALLS 3.3 PCT AFTER NVIDIA CUTS Q4 REV OUTLOOK; NVIDIA AND AMD ARE TOP PCT LOSERS ON THE INDEX"
"2019-01-28","NVIDIA CORP <NVDA.O>: COWEN AND COMPANY CUTS PRICE TARGET TO $215 FROM $265; RATING OUTPERFORM"
"2019-01-29","NVIDIA CORP <NVDA.O>: MORGAN STANLEY CUTS TO EQUAL-WEIGHT FROM OVERWEIGHT; CUTS TARGET PRICE TO $148 FROM $220"
"2019-01-29","NVIDIA CORP <NVDA.O>: JEFFERIES CUTS PRICE TARGET TO $185 FROM $246"
"2019-01-29","NVIDIA CORP <NVDA.O>: MIZUHO CUTS TARGET PRICE TO $200 FROM $230"
"2019-01-29","NVIDIA CORP <NVDA.O>: UBS RAISES TO BUY FROM NEUTRAL - TRADER"
"2019-01-29","NVIDIA CORP <NVDA.O>: NEEDHAM CUTS TO UNDERPERFORM FROM BUY"
"2019-01-29","NVIDIA CORP <NVDA.O>: JP MORGAN CUTS  PRICE TARGET TO $200 FROM $245"
"2019-01-29","NVIDIA CORP <NVDA.O>: BMO CUTS PRICE TARGET TO $130 FROM $175"
"2019-01-29","NVIDIA CORP <NVDA.O>: SUNTRUST ROBINSON CUTS  PRICE TARGET TO $187 FROM $237"
"2019-01-31","NVIDIA CORP <NVDA.O>: RBC CUTS PRICE TARGET TO $180 FROM $200"
"2019-02-03","NVIDIA CORP <NVDA.O>- NVIDIA IS NOT AFFILIATED WITH TRC AND DOES NOT ENDORSE OFFER DOCUMENTATION OR OFFER ITSELF"
"2019-02-03","NVIDIA- RECEIVED NOTICE OF UNSOLICITED ""MINI-TENDER"" OFFER BY TRC CAPITAL DATED JAN 21, TO BUY UP TO 1 MLN SHARES OF NVIDIA STOCK AT $149.88/SHARE IN CASH"
"2019-02-03","NVIDIA CORP <NVDA.O>- OFFER IS FOR APPROXIMATELY 0.16 PERCENT OF NVIDIA'S OUTSTANDING COMMON STOCK"
"2019-02-03","NVIDIA CORP <NVDA.O>- NVIDIA EXPRESSES NO OPINION AND IS NEUTRAL ON TRC'S OFFER"
"2019-02-03","NVIDIA RESPONDS TO TRC CAPITAL'S 'MINI-TENDER' OFFER"
"2019-02-06","SOFTBANK GROUP'S $100 BILLION TECHNOLOGY FUND HAS SOLD ITS ENTIRE STAKE IN U.S. CHIPMAKER NVIDIA - NIKKEI"
"2019-02-06","NVIDIA SHARES DOWN ABOUT 0.9 PCT PREMARKET AFTER NIKKEI REPORT SAYS SOFTBANK'S FUND SELLS STAKE IN CO"
"2019-02-06","NVIDIA SHARES ERASE PREMARKET LOSSES, NOW UP ABOUT 1.4 PCT"
"2019-02-11","NVIDIA CORP <NVDA.O>: BERNSTEIN CUTS TO MARKET PERFORM FROM OUTPERFORM - THEFLY.COM"
"2019-02-11","NVIDIA SHARES DOWN ABOUT 1.6 PCT PREMARKET AFTER BERNSTEIN CUTS TO MARKET PERFORM, ACCORDING TO THEFLY.COM"
"2019-02-14","NVIDIA CORP <NVDA.O> Q4 GAAP SHR $0.92"
"2019-02-14","NVIDIA CORP <NVDA.O> Q4 NON-GAAP SHR $0.80"
"2019-02-14","NVIDIA CORP <NVDA.O> Q4 REVENUE $2.21 BLN VS REFINITIV IBES ESTIMATE OF $2.2 BLN"
"2019-02-14","NVIDIA CORP <NVDA.O> Q4 SHR ESTIMATE $0.75 -- REFINITIV IBES DATA"
"2019-02-14","NVIDIA CORP - FOR FISCAL 2020, REVENUE IS EXPECTED TO BE FLAT TO DOWN SLIGHTLY"
"2019-02-14","NVIDIA CORP QTRLY GAAP GROSS MARGIN 54.7% VS 60.4%"
"2019-02-14","NVIDIA CORP - FOR Q1, GAAP AND NON-GAAP OTHER INCOME AND EXPENSE ARE BOTH EXPECTED TO BE INCOME OF APPROXIMATELY $20 MLN"
"2019-02-14","NVIDIA CORP QTRLY NON-GAAP GROSS MARGIN 56.0% VS 61.0%"
"2019-02-14","NVIDIA CORP - Q1 GAAP AND NON-GAAP GROSS MARGINS ARE EXPECTED TO BE 58.8 PERCENT AND 59.0 PERCENT, RESPECTIVELY"
"2019-02-14","NVIDIA CORP - FOR Q1, GAAP AND NON-GAAP OPERATING EXPENSES ARE EXPECTED TO BE APPROXIMATELY $930 MLN AND $755 MLN, RESPECTIVELY"
"2019-02-14","NVIDIA CORP <NVDA.O> FY2020 REV VIEW $10.85 BLN -- REFINITIV IBES DATA"
"2019-02-14","NVIDIA CORP - COMBINATION OF POST-CRYPTO EXCESS CHANNEL INVENTORY AND RECENT DETERIORATING END-MARKET CONDITIONS DROVE A DISAPPOINTING QUARTER"
"2019-02-14","NVIDIA CORP - FOR Q1 OF FISCAL 2020, REVENUE IS EXPECTED TO BE $2.20 BLN, PLUS OR MINUS 2 PERCENT"
"2019-02-14","NVIDIA CORP - INTENDS TO RETURN $2.30 BLN BY END OF FISCAL 2020, THROUGH COMBINATION OF SHARE REPURCHASES AND CASH DIVIDENDS"
"2019-02-14","NVIDIA CORP <NVDA.O> Q1 REV VIEW $2.28 BLN -- REFINITIV IBES DATA"
"2019-02-14","NVIDIA CORP - WILL PAY ITS NEXT QUARTERLY CASH DIVIDEND OF $0.16 PER SHARE ON MARCH 22, 2019"
"2019-02-14","NVIDIA ANNOUNCES FINANCIAL RESULTS FOR FOURTH QUARTER AND FISCAL 2019"
"2019-02-14","NVIDIA SHARES RISE 3.5 PCT AFTER THE BELL FOLLOWING RESULTS"
"2019-02-14","SHARES OF NVIDIA UP 4 PCT IN EXTENDED TRADE AFTER QUARTERLY REPORT"
"2019-02-14","NVIDIA CORP - SEQUENTIAL DECLINE IN DATACENTER REVENUE IN QTR ""REFLECTS A BROAD-BASED SLOWDOWN ACROSS OUR CUSTOMERS. """
"2019-02-14","NVIDIA CORP - YEAR-ON-YEAR DECREASE IN QTRLY OEM AND IP REVENUE PRIMARILY DUE TO ABSENCE OF CRYPTO-CURRENCY MINING GPU SALES"
"2019-02-14","NVIDIA CORP - FOR Q1 CAPITAL EXPENDITURES ARE EXPECTED TO BE APPROXIMATELY $150 MILLION TO $170 MILLION"
"2019-02-14","NVIDIA CORP - INVENTORY AT END OF QUARTER WAS $1.57 BLN, UP FROM $1.42 BLN IN PRIOR QUARTER AND UP FROM $796 MLN A YEAR EARLIER"
"2019-02-14","NVIDIA CORP - QTRLY AUTOMOTIVE REVENUE WAS $163 MILLION, UP 23 PERCENT FROM A YEAR EARLIER AND DOWN 5 PERCENT SEQUENTIALLY."
"2019-02-14","NVIDIA CORP QTRLY GPU BUSINESS REVENUE WAS $1.98 BILLION, DOWN 20 PERCENT FROM A YEAR EARLIER"
"2019-02-14","NVIDIA SHARES EXTEND AFTER-HOURS GAINS, LAST UP 7.5 PCT"
"2019-02-14","CORRECTED-NVIDIA CORP QTRLY GAAP GROSS MARGIN 54.7 PCT VS 61.9 PCT (NOT 60.4 PCT)"
"2019-02-14","CORRECTED-NVIDIA CORP QTRLY NON-GAAP GROSS MARGIN 56.0 PCT VS 62.1 PCT (NOT 61.0 PCT)"
"2019-02-14","REFILE-NVIDIA CORP - FOR Q1, GAAP AND NON-GAAP OTHER INCOME AND EXPENSE ARE BOTH EXPECTED TO BE INCOME OF APPROXIMATELY $20 MLN"
"2019-02-14","RPT-NVIDIA CORP <NVDA.O> Q4 GAAP SHR $0.92"
"2019-02-14","RPT-NVIDIA ANNOUNCES FINANCIAL RESULTS FOR FOURTH QUARTER AND FISCAL 2019"
